m,signature_id,signature_version,has_odd_predecessor,odd_predecessor,even_cell_lower,even_cell_upper,even_cell_size,balanced_ternary_reference,validation_status
3509,"v3_oddpos:1,0,0",v3_oddpos,0,,12313082,12320098,3509,"lsd=-1;jet=-1,0,0,1;lsd8=-1,0,0,1,1,-1,-1,-1",ok
3509,"v4_mod3:1,0,0,2",v4_mod3,0,,12313082,12320098,3509,"lsd=-1;jet=-1,0,0,1;lsd8=-1,0,0,1,1,-1,-1,-1",ok
3509,"vB_border:1,0,-1,-1,1",vB_border,0,,12313082,12320098,3509,"lsd=-1;jet=-1,0,0,1;lsd8=-1,0,0,1,1,-1,-1,-1",ok
3509,"vC_valuation:2,1,1,0",vC_valuation,0,,12313082,12320098,3509,"lsd=-1;jet=-1,0,0,1;lsd8=-1,0,0,1,1,-1,-1,-1",ok
3510,v1_occupancy:1,v1_occupancy,1,231,12320100,12327120,3511,"lsd=0;jet=0,0,0,1;lsd8=0,0,0,1,1,-1,-1,-1",ok
3510,"v2_type:0,1",v2_type,1,231,12320100,12327120,3511,"lsd=0;jet=0,0,0,1;lsd8=0,0,0,1,1,-1,-1,-1",ok
3510,"v3_oddpos:0,1,3",v3_oddpos,1,231,12320100,12327120,3511,"lsd=0;jet=0,0,0,1;lsd8=0,0,0,1,1,-1,-1,-1",ok
3510,"v4_mod3:0,1,3,0",v4_mod3,1,231,12320100,12327120,3511,"lsd=0;jet=0,0,0,1;lsd8=0,0,0,1,1,-1,-1,-1",ok
3510,"vB_border:0,1,1,1,0",vB_border,1,231,12320100,12327120,3511,"lsd=0;jet=0,0,0,1;lsd8=0,0,0,1,1,-1,-1,-1",ok
3510,"vC_valuation:0,0,0,1",vC_valuation,1,231,12320100,12327120,3511,"lsd=0;jet=0,0,0,1;lsd8=0,0,0,1,1,-1,-1,-1",ok
3511,v1_occupancy:0,v1_occupancy,0,,12327122,12334142,3511,"lsd=1;jet=1,0,0,1;lsd8=1,0,0,1,1,-1,-1,-1",ok
3511,"v2_type:1,0",v2_type,0,,12327122,12334142,3511,"lsd=1;jet=1,0,0,1;lsd8=1,0,0,1,1,-1,-1,-1",ok
3511,"v3_oddpos:1,0,0",v3_oddpos,0,,12327122,12334142,3511,"lsd=1;jet=1,0,0,1;lsd8=1,0,0,1,1,-1,-1,-1",ok
3511,"v4_mod3:1,0,0,1",v4_mod3,0,,12327122,12334142,3511,"lsd=1;jet=1,0,0,1;lsd8=1,0,0,1,1,-1,-1,-1",ok
3511,"vB_border:1,0,-1,-1,1",vB_border,0,,12327122,12334142,3511,"lsd=1;jet=1,0,0,1;lsd8=1,0,0,1,1,-1,-1,-1",ok
3511,"vC_valuation:1,3,1,0",vC_valuation,0,,12327122,12334142,3511,"lsd=1;jet=1,0,0,1;lsd8=1,0,0,1,1,-1,-1,-1",ok
3512,v1_occupancy:0,v1_occupancy,0,,12334144,12341168,3513,"lsd=-1;jet=-1,1,0,1;lsd8=-1,1,0,1,1,-1,-1,-1",ok
3512,"v2_type:0,0",v2_type,0,,12334144,12341168,3513,"lsd=-1;jet=-1,1,0,1;lsd8=-1,1,0,1,1,-1,-1,-1",ok
3512,"v3_oddpos:0,0,0",v3_oddpos,0,,12334144,12341168,3513,"lsd=-1;jet=-1,1,0,1;lsd8=-1,1,0,1,1,-1,-1,-1",ok
3512,"v4_mod3:0,0,0,2",v4_mod3,0,,12334144,12341168,3513,"lsd=-1;jet=-1,1,0,1;lsd8=-1,1,0,1,1,-1,-1,-1",ok
3512,"vB_border:0,0,1,1,0",vB_border,0,,12334144,12341168,3513,"lsd=-1;jet=-1,1,0,1;lsd8=-1,1,0,1,1,-1,-1,-1",ok
3512,"vC_valuation:0,0,0,0",vC_valuation,0,,12334144,12341168,3513,"lsd=-1;jet=-1,1,0,1;lsd8=-1,1,0,1,1,-1,-1,-1",ok
3513,v1_occupancy:0,v1_occupancy,0,,12341170,12348194,3513,"lsd=0;jet=0,1,0,1;lsd8=0,1,0,1,1,-1,-1,-1",ok
3513,"v2_type:1,0",v2_type,0,,12341170,12348194,3513,"lsd=0;jet=0,1,0,1;lsd8=0,1,0,1,1,-1,-1,-1",ok
3513,"v3_oddpos:1,0,0",v3_oddpos,0,,12341170,12348194,3513,"lsd=0;jet=0,1,0,1;lsd8=0,1,0,1,1,-1,-1,-1",ok
3513,"v4_mod3:1,0,0,0",v4_mod3,0,,12341170,12348194,3513,"lsd=0;jet=0,1,0,1;lsd8=0,1,0,1,1,-1,-1,-1",ok
3513,"vB_border:1,0,-1,-1,1",vB_border,0,,12341170,12348194,3513,"lsd=0;jet=0,1,0,1;lsd8=0,1,0,1,1,-1,-1,-1",ok
3513,"vC_valuation:3,1,1,0",vC_valuation,0,,12341170,12348194,3513,"lsd=0;jet=0,1,0,1;lsd8=0,1,0,1,1,-1,-1,-1",ok
3514,v1_occupancy:0,v1_occupancy,0,,12348196,12355224,3515,"lsd=1;jet=1,1,0,1;lsd8=1,1,0,1,1,-1,-1,-1",ok
3514,"v2_type:0,0",v2_type,0,,12348196,12355224,3515,"lsd=1;jet=1,1,0,1;lsd8=1,1,0,1,1,-1,-1,-1",ok
3514,"v3_oddpos:0,0,0",v3_oddpos,0,,12348196,12355224,3515,"lsd=1;jet=1,1,0,1;lsd8=1,1,0,1,1,-1,-1,-1",ok
3514,"v4_mod3:0,0,0,1",v4_mod3,0,,12348196,12355224,3515,"lsd=1;jet=1,1,0,1;lsd8=1,1,0,1,1,-1,-1,-1",ok
3514,"vB_border:0,0,1,1,0",vB_border,0,,12348196,12355224,3515,"lsd=1;jet=1,1,0,1;lsd8=1,1,0,1,1,-1,-1,-1",ok
3514,"vC_valuation:0,0,0,0",vC_valuation,0,,12348196,12355224,3515,"lsd=1;jet=1,1,0,1;lsd8=1,1,0,1,1,-1,-1,-1",ok
3515,v1_occupancy:0,v1_occupancy,0,,12355226,12362254,3515,"lsd=-1;jet=-1,-1,1,1;lsd8=-1,-1,1,1,1,-1,-1,-1",ok
3515,"v2_type:1,0",v2_type,0,,12355226,12362254,3515,"lsd=-1;jet=-1,-1,1,1;lsd8=-1,-1,1,1,1,-1,-1,-1",ok
3515,"v3_oddpos:1,0,0",v3_oddpos,0,,12355226,12362254,3515,"lsd=-1;jet=-1,-1,1,1;lsd8=-1,-1,1,1,1,-1,-1,-1",ok
3515,"v4_mod3:1,0,0,2",v4_mod3,0,,12355226,12362254,3515,"lsd=-1;jet=-1,-1,1,1;lsd8=-1,-1,1,1,1,-1,-1,-1",ok
3515,"vB_border:1,0,-1,-1,1",vB_border,0,,12355226,12362254,3515,"lsd=-1;jet=-1,-1,1,1;lsd8=-1,-1,1,1,1,-1,-1,-1",ok
3515,"vC_valuation:1,2,1,0",vC_valuation,0,,12355226,12362254,3515,"lsd=-1;jet=-1,-1,1,1;lsd8=-1,-1,1,1,1,-1,-1,-1",ok
3516,v1_occupancy:0,v1_occupancy,0,,12362256,12369288,3517,"lsd=0;jet=0,-1,1,1;lsd8=0,-1,1,1,1,-1,-1,-1",ok
3516,"v2_type:0,0",v2_type,0,,12362256,12369288,3517,"lsd=0;jet=0,-1,1,1;lsd8=0,-1,1,1,1,-1,-1,-1",ok
3516,"v3_oddpos:0,0,0",v3_oddpos,0,,12362256,12369288,3517,"lsd=0;jet=0,-1,1,1;lsd8=0,-1,1,1,1,-1,-1,-1",ok
3516,"v4_mod3:0,0,0,0",v4_mod3,0,,12362256,12369288,3517,"lsd=0;jet=0,-1,1,1;lsd8=0,-1,1,1,1,-1,-1,-1",ok
3516,"vB_border:0,0,1,1,0",vB_border,0,,12362256,12369288,3517,"lsd=0;jet=0,-1,1,1;lsd8=0,-1,1,1,1,-1,-1,-1",ok
3516,"vC_valuation:0,0,0,0",vC_valuation,0,,12362256,12369288,3517,"lsd=0;jet=0,-1,1,1;lsd8=0,-1,1,1,1,-1,-1,-1",ok
3517,v1_occupancy:0,v1_occupancy,0,,12369290,12376322,3517,"lsd=1;jet=1,-1,1,1;lsd8=1,-1,1,1,1,-1,-1,-1",ok
3517,"v2_type:1,0",v2_type,0,,12369290,12376322,3517,"lsd=1;jet=1,-1,1,1;lsd8=1,-1,1,1,1,-1,-1,-1",ok
3517,"v3_oddpos:1,0,0",v3_oddpos,0,,12369290,12376322,3517,"lsd=1;jet=1,-1,1,1;lsd8=1,-1,1,1,1,-1,-1,-1",ok
3517,"v4_mod3:1,0,0,1",v4_mod3,0,,12369290,12376322,3517,"lsd=1;jet=1,-1,1,1;lsd8=1,-1,1,1,1,-1,-1,-1",ok
3517,"vB_border:1,0,-1,-1,1",vB_border,0,,12369290,12376322,3517,"lsd=1;jet=1,-1,1,1;lsd8=1,-1,1,1,1,-1,-1,-1",ok
3517,"vC_valuation:2,1,1,0",vC_valuation,0,,12369290,12376322,3517,"lsd=1;jet=1,-1,1,1;lsd8=1,-1,1,1,1,-1,-1,-1",ok
3518,v1_occupancy:0,v1_occupancy,0,,12376324,12383360,3519,"lsd=-1;jet=-1,0,1,1;lsd8=-1,0,1,1,1,-1,-1,-1",ok
3518,"v2_type:0,0",v2_type,0,,12376324,12383360,3519,"lsd=-1;jet=-1,0,1,1;lsd8=-1,0,1,1,1,-1,-1,-1",ok
3518,"v3_oddpos:0,0,0",v3_oddpos,0,,12376324,12383360,3519,"lsd=-1;jet=-1,0,1,1;lsd8=-1,0,1,1,1,-1,-1,-1",ok
3518,"v4_mod3:0,0,0,2",v4_mod3,0,,12376324,12383360,3519,"lsd=-1;jet=-1,0,1,1;lsd8=-1,0,1,1,1,-1,-1,-1",ok
3518,"vB_border:0,0,1,1,0",vB_border,0,,12376324,12383360,3519,"lsd=-1;jet=-1,0,1,1;lsd8=-1,0,1,1,1,-1,-1,-1",ok
3518,"vC_valuation:0,0,0,0",vC_valuation,0,,12376324,12383360,3519,"lsd=-1;jet=-1,0,1,1;lsd8=-1,0,1,1,1,-1,-1,-1",ok
3519,v1_occupancy:0,v1_occupancy,0,,12383362,12390398,3519,"lsd=0;jet=0,0,1,1;lsd8=0,0,1,1,1,-1,-1,-1",ok
3519,"v2_type:1,0",v2_type,0,,12383362,12390398,3519,"lsd=0;jet=0,0,1,1;lsd8=0,0,1,1,1,-1,-1,-1",ok
3519,"v3_oddpos:1,0,0",v3_oddpos,0,,12383362,12390398,3519,"lsd=0;jet=0,0,1,1;lsd8=0,0,1,1,1,-1,-1,-1",ok
3519,"v4_mod3:1,0,0,0",v4_mod3,0,,12383362,12390398,3519,"lsd=0;jet=0,0,1,1;lsd8=0,0,1,1,1,-1,-1,-1",ok
3519,"vB_border:1,0,-1,-1,1",vB_border,0,,12383362,12390398,3519,"lsd=0;jet=0,0,1,1;lsd8=0,0,1,1,1,-1,-1,-1",ok
3519,"vC_valuation:1,6,1,0",vC_valuation,0,,12383362,12390398,3519,"lsd=0;jet=0,0,1,1;lsd8=0,0,1,1,1,-1,-1,-1",ok
3520,v1_occupancy:0,v1_occupancy,0,,12390400,12397440,3521,"lsd=1;jet=1,0,1,1;lsd8=1,0,1,1,1,-1,-1,-1",ok
3520,"v2_type:0,0",v2_type,0,,12390400,12397440,3521,"lsd=1;jet=1,0,1,1;lsd8=1,0,1,1,1,-1,-1,-1",ok
3520,"v3_oddpos:0,0,0",v3_oddpos,0,,12390400,12397440,3521,"lsd=1;jet=1,0,1,1;lsd8=1,0,1,1,1,-1,-1,-1",ok
3520,"v4_mod3:0,0,0,1",v4_mod3,0,,12390400,12397440,3521,"lsd=1;jet=1,0,1,1;lsd8=1,0,1,1,1,-1,-1,-1",ok
3520,"vB_border:0,0,1,1,0",vB_border,0,,12390400,12397440,3521,"lsd=1;jet=1,0,1,1;lsd8=1,0,1,1,1,-1,-1,-1",ok
3520,"vC_valuation:0,0,0,0",vC_valuation,0,,12390400,12397440,3521,"lsd=1;jet=1,0,1,1;lsd8=1,0,1,1,1,-1,-1,-1",ok
3521,v1_occupancy:0,v1_occupancy,0,,12397442,12404482,3521,"lsd=-1;jet=-1,1,1,1;lsd8=-1,1,1,1,1,-1,-1,-1",ok
3521,"v2_type:1,0",v2_type,0,,12397442,12404482,3521,"lsd=-1;jet=-1,1,1,1;lsd8=-1,1,1,1,1,-1,-1,-1",ok
3521,"v3_oddpos:1,0,0",v3_oddpos,0,,12397442,12404482,3521,"lsd=-1;jet=-1,1,1,1;lsd8=-1,1,1,1,1,-1,-1,-1",ok
3521,"v4_mod3:1,0,0,2",v4_mod3,0,,12397442,12404482,3521,"lsd=-1;jet=-1,1,1,1;lsd8=-1,1,1,1,1,-1,-1,-1",ok
3521,"vB_border:1,0,-1,-1,1",vB_border,0,,12397442,12404482,3521,"lsd=-1;jet=-1,1,1,1;lsd8=-1,1,1,1,1,-1,-1,-1",ok
3521,"vC_valuation:6,1,1,0",vC_valuation,0,,12397442,12404482,3521,"lsd=-1;jet=-1,1,1,1;lsd8=-1,1,1,1,1,-1,-1,-1",ok
3522,v1_occupancy:0,v1_occupancy,0,,12404484,12411528,3523,"lsd=0;jet=0,1,1,1;lsd8=0,1,1,1,1,-1,-1,-1",ok
3522,"v2_type:0,0",v2_type,0,,12404484,12411528,3523,"lsd=0;jet=0,1,1,1;lsd8=0,1,1,1,1,-1,-1,-1",ok
3522,"v3_oddpos:0,0,0",v3_oddpos,0,,12404484,12411528,3523,"lsd=0;jet=0,1,1,1;lsd8=0,1,1,1,1,-1,-1,-1",ok
3522,"v4_mod3:0,0,0,0",v4_mod3,0,,12404484,12411528,3523,"lsd=0;jet=0,1,1,1;lsd8=0,1,1,1,1,-1,-1,-1",ok
3522,"vB_border:0,0,1,1,0",vB_border,0,,12404484,12411528,3523,"lsd=0;jet=0,1,1,1;lsd8=0,1,1,1,1,-1,-1,-1",ok
3522,"vC_valuation:0,0,0,0",vC_valuation,0,,12404484,12411528,3523,"lsd=0;jet=0,1,1,1;lsd8=0,1,1,1,1,-1,-1,-1",ok
3523,v1_occupancy:0,v1_occupancy,0,,12411530,12418574,3523,"lsd=1;jet=1,1,1,1;lsd8=1,1,1,1,1,-1,-1,-1",ok
3523,"v2_type:1,0",v2_type,0,,12411530,12418574,3523,"lsd=1;jet=1,1,1,1;lsd8=1,1,1,1,1,-1,-1,-1",ok
3523,"v3_oddpos:1,0,0",v3_oddpos,0,,12411530,12418574,3523,"lsd=1;jet=1,1,1,1;lsd8=1,1,1,1,1,-1,-1,-1",ok
3523,"v4_mod3:1,0,0,1",v4_mod3,0,,12411530,12418574,3523,"lsd=1;jet=1,1,1,1;lsd8=1,1,1,1,1,-1,-1,-1",ok
3523,"vB_border:1,0,-1,-1,1",vB_border,0,,12411530,12418574,3523,"lsd=1;jet=1,1,1,1;lsd8=1,1,1,1,1,-1,-1,-1",ok
3523,"vC_valuation:1,2,1,0",vC_valuation,0,,12411530,12418574,3523,"lsd=1;jet=1,1,1,1;lsd8=1,1,1,1,1,-1,-1,-1",ok
3524,v1_occupancy:0,v1_occupancy,0,,12418576,12425624,3525,"lsd=-1;jet=-1,-1,-1,-1;lsd8=-1,-1,-1,-1,-1,0,-1,-1",ok
3524,"v2_type:0,0",v2_type,0,,12418576,12425624,3525,"lsd=-1;jet=-1,-1,-1,-1;lsd8=-1,-1,-1,-1,-1,0,-1,-1",ok
3524,"v3_oddpos:0,0,0",v3_oddpos,0,,12418576,12425624,3525,"lsd=-1;jet=-1,-1,-1,-1;lsd8=-1,-1,-1,-1,-1,0,-1,-1",ok
3524,"v4_mod3:0,0,0,2",v4_mod3,0,,12418576,12425624,3525,"lsd=-1;jet=-1,-1,-1,-1;lsd8=-1,-1,-1,-1,-1,0,-1,-1",ok
3524,"vB_border:0,0,1,1,0",vB_border,0,,12418576,12425624,3525,"lsd=-1;jet=-1,-1,-1,-1;lsd8=-1,-1,-1,-1,-1,0,-1,-1",ok
3524,"vC_valuation:0,0,0,0",vC_valuation,0,,12418576,12425624,3525,"lsd=-1;jet=-1,-1,-1,-1;lsd8=-1,-1,-1,-1,-1,0,-1,-1",ok
3525,v1_occupancy:0,v1_occupancy,0,,12425626,12432674,3525,"lsd=0;jet=0,-1,-1,-1;lsd8=0,-1,-1,-1,-1,0,-1,-1",ok
3525,"v2_type:1,0",v2_type,0,,12425626,12432674,3525,"lsd=0;jet=0,-1,-1,-1;lsd8=0,-1,-1,-1,-1,0,-1,-1",ok
3525,"v3_oddpos:1,0,0",v3_oddpos,0,,12425626,12432674,3525,"lsd=0;jet=0,-1,-1,-1;lsd8=0,-1,-1,-1,-1,0,-1,-1",ok
3525,"v4_mod3:1,0,0,0",v4_mod3,0,,12425626,12432674,3525,"lsd=0;jet=0,-1,-1,-1;lsd8=0,-1,-1,-1,-1,0,-1,-1",ok
3525,"vB_border:1,0,-1,-1,1",vB_border,0,,12425626,12432674,3525,"lsd=0;jet=0,-1,-1,-1;lsd8=0,-1,-1,-1,-1,0,-1,-1",ok
3525,"vC_valuation:2,1,1,0",vC_valuation,0,,12425626,12432674,3525,"lsd=0;jet=0,-1,-1,-1;lsd8=0,-1,-1,-1,-1,0,-1,-1",ok
3526,v1_occupancy:0,v1_occupancy,0,,12432676,12439728,3527,"lsd=1;jet=1,-1,-1,-1;lsd8=1,-1,-1,-1,-1,0,-1,-1",ok
3526,"v2_type:0,0",v2_type,0,,12432676,12439728,3527,"lsd=1;jet=1,-1,-1,-1;lsd8=1,-1,-1,-1,-1,0,-1,-1",ok
3526,"v3_oddpos:0,0,0",v3_oddpos,0,,12432676,12439728,3527,"lsd=1;jet=1,-1,-1,-1;lsd8=1,-1,-1,-1,-1,0,-1,-1",ok
3526,"v4_mod3:0,0,0,1",v4_mod3,0,,12432676,12439728,3527,"lsd=1;jet=1,-1,-1,-1;lsd8=1,-1,-1,-1,-1,0,-1,-1",ok
3526,"vB_border:0,0,1,1,0",vB_border,0,,12432676,12439728,3527,"lsd=1;jet=1,-1,-1,-1;lsd8=1,-1,-1,-1,-1,0,-1,-1",ok
3526,"vC_valuation:0,0,0,0",vC_valuation,0,,12432676,12439728,3527,"lsd=1;jet=1,-1,-1,-1;lsd8=1,-1,-1,-1,-1,0,-1,-1",ok
3527,v1_occupancy:0,v1_occupancy,0,,12439730,12446782,3527,"lsd=-1;jet=-1,0,-1,-1;lsd8=-1,0,-1,-1,-1,0,-1,-1",ok
3527,"v2_type:1,0",v2_type,0,,12439730,12446782,3527,"lsd=-1;jet=-1,0,-1,-1;lsd8=-1,0,-1,-1,-1,0,-1,-1",ok
3527,"v3_oddpos:1,0,0",v3_oddpos,0,,12439730,12446782,3527,"lsd=-1;jet=-1,0,-1,-1;lsd8=-1,0,-1,-1,-1,0,-1,-1",ok
3527,"v4_mod3:1,0,0,2",v4_mod3,0,,12439730,12446782,3527,"lsd=-1;jet=-1,0,-1,-1;lsd8=-1,0,-1,-1,-1,0,-1,-1",ok
3527,"vB_border:1,0,-1,-1,1",vB_border,0,,12439730,12446782,3527,"lsd=-1;jet=-1,0,-1,-1;lsd8=-1,0,-1,-1,-1,0,-1,-1",ok
3527,"vC_valuation:1,3,1,0",vC_valuation,0,,12439730,12446782,3527,"lsd=-1;jet=-1,0,-1,-1;lsd8=-1,0,-1,-1,-1,0,-1,-1",ok
3528,v1_occupancy:0,v1_occupancy,0,,12446784,12453840,3529,"lsd=0;jet=0,0,-1,-1;lsd8=0,0,-1,-1,-1,0,-1,-1",ok
3528,"v2_type:0,0",v2_type,0,,12446784,12453840,3529,"lsd=0;jet=0,0,-1,-1;lsd8=0,0,-1,-1,-1,0,-1,-1",ok
3528,"v3_oddpos:0,0,0",v3_oddpos,0,,12446784,12453840,3529,"lsd=0;jet=0,0,-1,-1;lsd8=0,0,-1,-1,-1,0,-1,-1",ok
3528,"v4_mod3:0,0,0,0",v4_mod3,0,,12446784,12453840,3529,"lsd=0;jet=0,0,-1,-1;lsd8=0,0,-1,-1,-1,0,-1,-1",ok
3528,"vB_border:0,0,1,1,0",vB_border,0,,12446784,12453840,3529,"lsd=0;jet=0,0,-1,-1;lsd8=0,0,-1,-1,-1,0,-1,-1",ok
3528,"vC_valuation:0,0,0,0",vC_valuation,0,,12446784,12453840,3529,"lsd=0;jet=0,0,-1,-1;lsd8=0,0,-1,-1,-1,0,-1,-1",ok
3529,v1_occupancy:0,v1_occupancy,0,,12453842,12460898,3529,"lsd=1;jet=1,0,-1,-1;lsd8=1,0,-1,-1,-1,0,-1,-1",ok
3529,"v2_type:1,0",v2_type,0,,12453842,12460898,3529,"lsd=1;jet=1,0,-1,-1;lsd8=1,0,-1,-1,-1,0,-1,-1",ok
3529,"v3_oddpos:1,0,0",v3_oddpos,0,,12453842,12460898,3529,"lsd=1;jet=1,0,-1,-1;lsd8=1,0,-1,-1,-1,0,-1,-1",ok
3529,"v4_mod3:1,0,0,1",v4_mod3,0,,12453842,12460898,3529,"lsd=1;jet=1,0,-1,-1;lsd8=1,0,-1,-1,-1,0,-1,-1",ok
3529,"vB_border:1,0,-1,-1,1",vB_border,0,,12453842,12460898,3529,"lsd=1;jet=1,0,-1,-1;lsd8=1,0,-1,-1,-1,0,-1,-1",ok
3529,"vC_valuation:3,1,1,0",vC_valuation,0,,12453842,12460898,3529,"lsd=1;jet=1,0,-1,-1;lsd8=1,0,-1,-1,-1,0,-1,-1",ok
3530,v1_occupancy:0,v1_occupancy,0,,12460900,12467960,3531,"lsd=-1;jet=-1,1,-1,-1;lsd8=-1,1,-1,-1,-1,0,-1,-1",ok
3530,"v2_type:0,0",v2_type,0,,12460900,12467960,3531,"lsd=-1;jet=-1,1,-1,-1;lsd8=-1,1,-1,-1,-1,0,-1,-1",ok
3530,"v3_oddpos:0,0,0",v3_oddpos,0,,12460900,12467960,3531,"lsd=-1;jet=-1,1,-1,-1;lsd8=-1,1,-1,-1,-1,0,-1,-1",ok
3530,"v4_mod3:0,0,0,2",v4_mod3,0,,12460900,12467960,3531,"lsd=-1;jet=-1,1,-1,-1;lsd8=-1,1,-1,-1,-1,0,-1,-1",ok
3530,"vB_border:0,0,1,1,0",vB_border,0,,12460900,12467960,3531,"lsd=-1;jet=-1,1,-1,-1;lsd8=-1,1,-1,-1,-1,0,-1,-1",ok
3530,"vC_valuation:0,0,0,0",vC_valuation,0,,12460900,12467960,3531,"lsd=-1;jet=-1,1,-1,-1;lsd8=-1,1,-1,-1,-1,0,-1,-1",ok
3531,v1_occupancy:0,v1_occupancy,0,,12467962,12475022,3531,"lsd=0;jet=0,1,-1,-1;lsd8=0,1,-1,-1,-1,0,-1,-1",ok
3531,"v2_type:1,0",v2_type,0,,12467962,12475022,3531,"lsd=0;jet=0,1,-1,-1;lsd8=0,1,-1,-1,-1,0,-1,-1",ok
3531,"v3_oddpos:1,0,0",v3_oddpos,0,,12467962,12475022,3531,"lsd=0;jet=0,1,-1,-1;lsd8=0,1,-1,-1,-1,0,-1,-1",ok
3531,"v4_mod3:1,0,0,0",v4_mod3,0,,12467962,12475022,3531,"lsd=0;jet=0,1,-1,-1;lsd8=0,1,-1,-1,-1,0,-1,-1",ok
3531,"vB_border:1,0,-1,-1,1",vB_border,0,,12467962,12475022,3531,"lsd=0;jet=0,1,-1,-1;lsd8=0,1,-1,-1,-1,0,-1,-1",ok
3531,"vC_valuation:1,2,1,0",vC_valuation,0,,12467962,12475022,3531,"lsd=0;jet=0,1,-1,-1;lsd8=0,1,-1,-1,-1,0,-1,-1",ok
3532,v1_occupancy:0,v1_occupancy,0,,12475024,12482088,3533,"lsd=1;jet=1,1,-1,-1;lsd8=1,1,-1,-1,-1,0,-1,-1",ok
3532,"v2_type:0,0",v2_type,0,,12475024,12482088,3533,"lsd=1;jet=1,1,-1,-1;lsd8=1,1,-1,-1,-1,0,-1,-1",ok
3532,"v3_oddpos:0,0,0",v3_oddpos,0,,12475024,12482088,3533,"lsd=1;jet=1,1,-1,-1;lsd8=1,1,-1,-1,-1,0,-1,-1",ok
3532,"v4_mod3:0,0,0,1",v4_mod3,0,,12475024,12482088,3533,"lsd=1;jet=1,1,-1,-1;lsd8=1,1,-1,-1,-1,0,-1,-1",ok
3532,"vB_border:0,0,1,1,0",vB_border,0,,12475024,12482088,3533,"lsd=1;jet=1,1,-1,-1;lsd8=1,1,-1,-1,-1,0,-1,-1",ok
3532,"vC_valuation:0,0,0,0",vC_valuation,0,,12475024,12482088,3533,"lsd=1;jet=1,1,-1,-1;lsd8=1,1,-1,-1,-1,0,-1,-1",ok
3533,v1_occupancy:0,v1_occupancy,0,,12482090,12489154,3533,"lsd=-1;jet=-1,-1,0,-1;lsd8=-1,-1,0,-1,-1,0,-1,-1",ok
3533,"v2_type:1,0",v2_type,0,,12482090,12489154,3533,"lsd=-1;jet=-1,-1,0,-1;lsd8=-1,-1,0,-1,-1,0,-1,-1",ok
3533,"v3_oddpos:1,0,0",v3_oddpos,0,,12482090,12489154,3533,"lsd=-1;jet=-1,-1,0,-1;lsd8=-1,-1,0,-1,-1,0,-1,-1",ok
3533,"v4_mod3:1,0,0,2",v4_mod3,0,,12482090,12489154,3533,"lsd=-1;jet=-1,-1,0,-1;lsd8=-1,-1,0,-1,-1,0,-1,-1",ok
3533,"vB_border:1,0,-1,-1,1",vB_border,0,,12482090,12489154,3533,"lsd=-1;jet=-1,-1,0,-1;lsd8=-1,-1,0,-1,-1,0,-1,-1",ok
3533,"vC_valuation:2,1,1,0",vC_valuation,0,,12482090,12489154,3533,"lsd=-1;jet=-1,-1,0,-1;lsd8=-1,-1,0,-1,-1,0,-1,-1",ok
3534,v1_occupancy:0,v1_occupancy,0,,12489156,12496224,3535,"lsd=0;jet=0,-1,0,-1;lsd8=0,-1,0,-1,-1,0,-1,-1",ok
3534,"v2_type:0,0",v2_type,0,,12489156,12496224,3535,"lsd=0;jet=0,-1,0,-1;lsd8=0,-1,0,-1,-1,0,-1,-1",ok
3534,"v3_oddpos:0,0,0",v3_oddpos,0,,12489156,12496224,3535,"lsd=0;jet=0,-1,0,-1;lsd8=0,-1,0,-1,-1,0,-1,-1",ok
3534,"v4_mod3:0,0,0,0",v4_mod3,0,,12489156,12496224,3535,"lsd=0;jet=0,-1,0,-1;lsd8=0,-1,0,-1,-1,0,-1,-1",ok
3534,"vB_border:0,0,1,1,0",vB_border,0,,12489156,12496224,3535,"lsd=0;jet=0,-1,0,-1;lsd8=0,-1,0,-1,-1,0,-1,-1",ok
3534,"vC_valuation:0,0,0,0",vC_valuation,0,,12489156,12496224,3535,"lsd=0;jet=0,-1,0,-1;lsd8=0,-1,0,-1,-1,0,-1,-1",ok
3535,v1_occupancy:0,v1_occupancy,0,,12496226,12503294,3535,"lsd=1;jet=1,-1,0,-1;lsd8=1,-1,0,-1,-1,0,-1,-1",ok
3535,"v2_type:1,0",v2_type,0,,12496226,12503294,3535,"lsd=1;jet=1,-1,0,-1;lsd8=1,-1,0,-1,-1,0,-1,-1",ok
3535,"v3_oddpos:1,0,0",v3_oddpos,0,,12496226,12503294,3535,"lsd=1;jet=1,-1,0,-1;lsd8=1,-1,0,-1,-1,0,-1,-1",ok
3535,"v4_mod3:1,0,0,1",v4_mod3,0,,12496226,12503294,3535,"lsd=1;jet=1,-1,0,-1;lsd8=1,-1,0,-1,-1,0,-1,-1",ok
3535,"vB_border:1,0,-1,-1,1",vB_border,0,,12496226,12503294,3535,"lsd=1;jet=1,-1,0,-1;lsd8=1,-1,0,-1,-1,0,-1,-1",ok
3535,"vC_valuation:1,4,1,0",vC_valuation,0,,12496226,12503294,3535,"lsd=1;jet=1,-1,0,-1;lsd8=1,-1,0,-1,-1,0,-1,-1",ok
3536,v1_occupancy:0,v1_occupancy,0,,12503296,12510368,3537,"lsd=-1;jet=-1,0,0,-1;lsd8=-1,0,0,-1,-1,0,-1,-1",ok
3536,"v2_type:0,0",v2_type,0,,12503296,12510368,3537,"lsd=-1;jet=-1,0,0,-1;lsd8=-1,0,0,-1,-1,0,-1,-1",ok
