root,parent,child,inverse_letter,even_remainder,child_minus_parent,mod3_class,depth,validation_status
3,208,43680,E,416,43472,1,3,ok
3,210,44100,E,0,43890,0,3,ok
3,210,44520,E,420,44310,0,3,ok
3,212,44944,E,0,44732,2,3,ok
3,212,45368,E,424,45156,2,3,ok
3,214,45796,E,0,45582,1,3,ok
3,214,46224,E,428,46010,1,3,ok
3,216,46656,E,0,46440,0,3,ok
3,216,47088,E,432,46872,0,3,ok
3,218,47524,E,0,47306,2,3,ok
3,218,47960,E,436,47742,2,3,ok
3,220,48400,E,0,48180,1,3,ok
3,220,48840,E,440,48620,1,3,ok
3,222,49284,E,0,49062,0,3,ok
3,222,49728,E,444,49506,0,3,ok
3,224,50176,E,0,49952,2,3,ok
3,224,50624,E,448,50400,2,3,ok
3,10156,469,O,,-9687,1,4,ok
3,10946,493,O,,-10453,2,4,ok
3,11348,505,O,,-10843,2,4,ok
3,23,530,E,1,507,2,4,ok
3,23,574,E,45,551,2,4,ok
3,12236,531,O,,-11705,2,4,ok
3,13004,553,O,,-12451,2,4,ok
3,13074,555,O,,-12519,0,4,ok
3,13216,559,O,,-12657,1,4,ok
3,13572,569,O,,-13003,0,4,ok
3,13644,571,O,,-13073,0,4,ok
3,13932,579,O,,-13353,0,4,ok
3,14004,581,O,,-13423,0,4,ok
3,14076,583,O,,-13493,0,4,ok
3,14440,593,O,,-13847,1,4,ok
3,14586,597,O,,-13989,0,4,ok
3,20910,759,O,,-20151,0,4,ok
3,21408,771,O,,-20637,0,4,ok
3,21910,783,O,,-21127,1,4,ok
3,21994,785,O,,-21209,1,4,ok
3,22078,787,O,,-21291,1,4,ok
3,22162,789,O,,-21373,1,4,ok
3,22500,797,O,,-21703,0,4,ok
3,22754,803,O,,-21951,2,4,ok
3,23266,815,O,,-22451,1,4,ok
3,23352,817,O,,-22535,0,4,ok
3,23782,827,O,,-22955,1,4,ok
3,23868,829,O,,-23039,0,4,ok
3,29,842,E,1,813,2,4,ok
3,29,898,E,57,869,2,4,ok
3,24476,843,O,,-23633,2,4,ok
3,25000,855,O,,-24145,1,4,ok
3,25088,857,O,,-24231,2,4,ok
3,25176,859,O,,-24317,0,4,ok
3,25264,861,O,,-24403,1,4,ok
3,25794,873,O,,-24921,0,4,ok
3,25882,875,O,,-25007,1,4,ok
3,26506,889,O,,-25617,1,4,ok
3,27768,917,O,,-26851,0,4,ok
3,28224,927,O,,-27297,0,4,ok
3,28406,931,O,,-27475,2,4,ok
3,28498,933,O,,-27565,1,4,ok
3,38440,1139,O,,-37301,1,4,ok
3,38642,1143,O,,-37499,2,4,ok
3,38744,1145,O,,-37599,2,4,ok
3,40174,1173,O,,-39001,1,4,ok
3,40276,1175,O,,-39101,1,4,ok
3,40998,1189,O,,-39809,0,4,ok
3,41102,1191,O,,-39911,2,4,ok
3,41206,1193,O,,-40013,1,4,ok
3,42560,1219,O,,-41341,2,4,ok
3,42770,1223,O,,-41547,2,4,ok
3,43506,1237,O,,-42269,0,4,ok
3,43612,1239,O,,-42373,1,4,ok
3,44992,1265,O,,-43727,1,4,ok
3,45098,1267,O,,-43831,2,4,ok
3,45312,1271,O,,-44041,0,4,ok
3,45848,1281,O,,-44567,2,4,ok
3,46170,1287,O,,-44883,0,4,ok
3,46710,1297,O,,-45413,0,4,ok
3,46818,1299,O,,-45519,0,4,ok
3,46926,1301,O,,-45625,0,4,ok
3,47034,1303,O,,-45731,0,4,ok
3,47794,1317,O,,-46477,1,4,ok
3,48558,1331,O,,-47227,0,4,ok
3,48668,1333,O,,-47335,2,4,ok
3,49326,1345,O,,-47981,0,4,ok
3,49436,1347,O,,-48089,2,4,ok
3,50320,1363,O,,-48957,1,4,ok
3,50542,1367,O,,-49175,1,4,ok
3,469,219962,E,1,219493,1,5,ok
3,469,220898,E,937,220429,1,5,ok
3,493,243050,E,1,242557,1,5,ok
3,493,244034,E,985,243541,1,5,ok
3,505,255026,E,1,254521,1,5,ok
3,505,256034,E,1009,255529,1,5,ok
3,530,280900,E,0,280370,2,5,ok
3,530,281960,E,1060,281430,2,5,ok
3,532,283024,E,0,282492,1,5,ok
3,532,284088,E,1064,283556,1,5,ok
3,534,285156,E,0,284622,0,5,ok
3,534,286224,E,1068,285690,0,5,ok
3,536,287296,E,0,286760,2,5,ok
3,536,288368,E,1072,287832,2,5,ok
3,538,289444,E,0,288906,1,5,ok
3,538,290520,E,1076,289982,1,5,ok
3,540,291600,E,0,291060,0,5,ok
3,540,292680,E,1080,292140,0,5,ok
3,542,293764,E,0,293222,2,5,ok
3,542,294848,E,1084,294306,2,5,ok
3,544,295936,E,0,295392,1,5,ok
3,544,297024,E,1088,296480,1,5,ok
3,546,298116,E,0,297570,0,5,ok
3,546,299208,E,1092,298662,0,5,ok
3,548,67,O,,-481,2,5,ok
3,548,300304,E,0,299756,2,5,ok
3,548,301400,E,1096,300852,2,5,ok
3,550,302500,E,0,301950,1,5,ok
3,550,303600,E,1100,303050,1,5,ok
3,552,304704,E,0,304152,0,5,ok
3,552,305808,E,1104,305256,0,5,ok
3,554,306916,E,0,306362,2,5,ok
3,554,308024,E,1108,307470,2,5,ok
3,556,309136,E,0,308580,1,5,ok
3,556,310248,E,1112,309692,1,5,ok
3,558,311364,E,0,310806,0,5,ok
3,558,312480,E,1116,311922,0,5,ok
3,560,313600,E,0,313040,2,5,ok
3,560,314720,E,1120,314160,2,5,ok
3,562,315844,E,0,315282,1,5,ok
3,562,316968,E,1124,316406,1,5,ok
3,564,318096,E,0,317532,0,5,ok
3,564,319224,E,1128,318660,0,5,ok
3,566,320356,E,0,319790,2,5,ok
3,566,321488,E,1132,320922,2,5,ok
3,568,322624,E,0,322056,1,5,ok
3,568,323760,E,1136,323192,1,5,ok
3,570,324900,E,0,324330,0,5,ok
3,570,326040,E,1140,325470,0,5,ok
3,572,327184,E,0,326612,2,5,ok
3,572,328328,E,1144,327756,2,5,ok
3,574,329476,E,0,328902,1,5,ok
3,574,330624,E,1148,330050,1,5,ok
3,531,281962,E,1,281431,0,5,ok
3,531,283022,E,1061,282491,0,5,ok
3,553,305810,E,1,305257,1,5,ok
3,553,306914,E,1105,306361,1,5,ok
3,555,308026,E,1,307471,0,5,ok
3,555,309134,E,1109,308579,0,5,ok
3,559,312482,E,1,311923,1,5,ok
3,559,313598,E,1117,313039,1,5,ok
3,569,323762,E,1,323193,2,5,ok
3,569,324898,E,1137,324329,2,5,ok
3,571,326042,E,1,325471,1,5,ok
3,571,327182,E,1141,326611,1,5,ok
3,579,335242,E,1,334663,0,5,ok
3,579,336398,E,1157,335819,0,5,ok
3,581,337562,E,1,336981,2,5,ok
3,581,338722,E,1161,338141,2,5,ok
3,583,339890,E,1,339307,1,5,ok
3,583,341054,E,1165,340471,1,5,ok
3,593,351650,E,1,351057,2,5,ok
3,593,352834,E,1185,352241,2,5,ok
3,597,356410,E,1,355813,0,5,ok
3,597,357602,E,1193,357005,0,5,ok
3,759,576082,E,1,575323,0,5,ok
3,759,577598,E,1517,576839,0,5,ok
3,771,594442,E,1,593671,0,5,ok
3,771,595982,E,1541,595211,0,5,ok
3,783,85,O,,-698,0,5,ok
3,783,613090,E,1,612307,0,5,ok
3,783,614654,E,1565,613871,0,5,ok
3,785,616226,E,1,615441,2,5,ok
3,785,617794,E,1569,617009,2,5,ok
3,787,619370,E,1,618583,1,5,ok
3,787,620942,E,1573,620155,1,5,ok
3,789,622522,E,1,621733,0,5,ok
3,789,624098,E,1577,623309,0,5,ok
3,797,635210,E,1,634413,2,5,ok
3,797,636802,E,1593,636005,2,5,ok
3,803,644810,E,1,644007,2,5,ok
3,803,646414,E,1605,645611,2,5,ok
3,815,664226,E,1,663411,2,5,ok
3,815,665854,E,1629,665039,2,5,ok
3,817,667490,E,1,666673,1,5,ok
3,817,669122,E,1633,668305,1,5,ok
3,827,683930,E,1,683103,2,5,ok
3,827,685582,E,1653,684755,2,5,ok
3,829,687242,E,1,686413,1,5,ok
3,829,688898,E,1657,688069,1,5,ok
3,842,708964,E,0,708122,2,5,ok
3,842,710648,E,1684,709806,2,5,ok
3,844,712336,E,0,711492,1,5,ok
3,844,714024,E,1688,713180,1,5,ok
3,846,715716,E,0,714870,0,5,ok
3,846,717408,E,1692,716562,0,5,ok
3,848,719104,E,0,718256,2,5,ok
3,848,720800,E,1696,719952,2,5,ok
3,850,722500,E,0,721650,1,5,ok
3,850,724200,E,1700,723350,1,5,ok
3,852,725904,E,0,725052,0,5,ok
3,852,727608,E,1704,726756,0,5,ok
3,854,729316,E,0,728462,2,5,ok
3,854,731024,E,1708,730170,2,5,ok
3,856,732736,E,0,731880,1,5,ok
3,856,734448,E,1712,733592,1,5,ok
3,858,736164,E,0,735306,0,5,ok
3,858,737880,E,1716,737022,0,5,ok
3,860,739600,E,0,738740,2,5,ok
3,860,741320,E,1720,740460,2,5,ok
3,862,743044,E,0,742182,1,5,ok
3,862,744768,E,1724,743906,1,5,ok
3,864,746496,E,0,745632,0,5,ok
3,864,748224,E,1728,747360,0,5,ok
3,866,749956,E,0,749090,2,5,ok
3,866,751688,E,1732,750822,2,5,ok
3,868,91,O,,-777,1,5,ok
3,868,753424,E,0,752556,1,5,ok
3,868,755160,E,1736,754292,1,5,ok
3,870,756900,E,0,756030,0,5,ok
3,870,758640,E,1740,757770,0,5,ok
3,872,760384,E,0,759512,2,5,ok
3,872,762128,E,1744,761256,2,5,ok
3,874,763876,E,0,763002,1,5,ok
3,874,765624,E,1748,764750,1,5,ok
3,876,767376,E,0,766500,0,5,ok
3,876,769128,E,1752,768252,0,5,ok
3,878,770884,E,0,770006,2,5,ok
3,878,772640,E,1756,771762,2,5,ok
3,880,774400,E,0,773520,1,5,ok
3,880,776160,E,1760,775280,1,5,ok
3,882,777924,E,0,777042,0,5,ok
3,882,779688,E,1764,778806,0,5,ok
3,884,781456,E,0,780572,2,5,ok
3,884,783224,E,1768,782340,2,5,ok
3,886,784996,E,0,784110,1,5,ok
3,886,786768,E,1772,785882,1,5,ok
3,888,788544,E,0,787656,0,5,ok
3,888,790320,E,1776,789432,0,5,ok
3,890,792100,E,0,791210,2,5,ok
3,890,793880,E,1780,792990,2,5,ok
3,892,795664,E,0,794772,1,5,ok
3,892,797448,E,1784,796556,1,5,ok
3,894,799236,E,0,798342,0,5,ok
3,894,801024,E,1788,800130,0,5,ok
3,896,93,O,,-803,2,5,ok
3,896,802816,E,0,801920,2,5,ok
3,896,804608,E,1792,803712,2,5,ok
3,898,806404,E,0,805506,1,5,ok
3,898,808200,E,1796,807302,1,5,ok
3,843,710650,E,1,709807,0,5,ok
3,843,712334,E,1685,711491,0,5,ok
3,855,731026,E,1,730171,0,5,ok
3,855,732734,E,1709,731879,0,5,ok
3,857,734450,E,1,733593,2,5,ok
3,857,736162,E,1713,735305,2,5,ok
3,859,737882,E,1,737023,1,5,ok
3,859,739598,E,1717,738739,1,5,ok
3,861,741322,E,1,740461,0,5,ok
3,861,743042,E,1721,742181,0,5,ok
3,873,762130,E,1,761257,0,5,ok
3,873,763874,E,1745,763001,0,5,ok
3,875,765626,E,1,764751,2,5,ok
3,875,767374,E,1749,766499,2,5,ok
3,889,790322,E,1,789433,1,5,ok
3,889,792098,E,1777,791209,1,5,ok
3,917,840890,E,1,839973,2,5,ok
3,917,842722,E,1833,841805,2,5,ok
3,927,859330,E,1,858403,0,5,ok
3,927,861182,E,1853,860255,0,5,ok
3,931,866762,E,1,865831,1,5,ok
3,931,868622,E,1861,867691,1,5,ok
3,933,870490,E,1,869557,0,5,ok
3,933,872354,E,1865,871421,0,5,ok
3,1265,117,O,,-1148,2,5,ok
3,1331,121,O,,-1210,2,5,ok
3,220062,3645,O,,-216417,0,6,ok
3,220424,3649,O,,-216775,2,6,ok
3,220606,3651,O,,-216955,1,6,ok
3,243086,3895,O,,-239191,2,6,ok
3,243648,3901,O,,-239747,0,6,ok
3,243836,3903,O,,-239933,2,6,ok
3,255738,4029,O,,-251709,0,6,ok
3,255928,4031,O,,-251897,1,6,ok
3,281478,4295,O,,-277183,0,6,ok
3,281674,4297,O,,-277377,1,6,ok
3,283052,4311,O,,-278741,2,6,ok
3,283446,4315,O,,-279131,0,6,ok
3,283840,4319,O,,-279521,1,6,ok
3,285222,4333,O,,-280889,0,6,ok
3,285814,4339,O,,-281475,1,6,ok
3,286012,4341,O,,-281671,1,6,ok
3,289776,4379,O,,-285397,0,6,ok
3,289974,4381,O,,-285593,0,6,ok
3,291962,4401,O,,-287561,2,6,ok
3,292360,4405,O,,-287955,1,6,ok
3,293954,4421,O,,-289533,2,6,ok
3,294154,4423,O,,-289731,1,6,ok
3,296952,4451,O,,-292501,0,6,ok
3,298354,4465,O,,-293889,1,6,ok
3,298554,4467,O,,-294087,0,6,ok
3,299156,4473,O,,-294683,2,6,ok
3,67,4490,E,1,4423,1,6,ok
3,67,4622,E,133,4555,1,6,ok
3,300562,4487,O,,-296075,1,6,ok
3,300964,4491,O,,-296473,1,6,ok
3,301366,4495,O,,-296871,1,6,ok
3,302976,4511,O,,-298465,0,6,ok
3,303178,4513,O,,-298665,1,6,ok
3,307420,4555,O,,-302865,1,6,ok
3,307622,4557,O,,-303065,2,6,ok
3,309244,4573,O,,-304671,1,6,ok
3,309650,4577,O,,-305073,2,6,ok
3,310056,4581,O,,-305475,0,6,ok
3,311478,4595,O,,-306883,0,6,ok
3,311682,4597,O,,-307085,0,6,ok
3,312088,4601,O,,-307487,1,6,ok
3,312292,4603,O,,-307689,1,6,ok
3,313718,4617,O,,-309101,2,6,ok
3,313922,4619,O,,-309303,2,6,ok
3,314126,4621,O,,-309505,2,6,ok
3,314330,4623,O,,-309707,2,6,ok
3,314534,4625,O,,-309909,2,6,ok
3,316576,4645,O,,-311931,1,6,ok
3,316780,4647,O,,-312133,1,6,ok
3,318418,4663,O,,-313755,1,6,ok
3,318828,4667,O,,-314161,0,6,ok
3,320674,4685,O,,-315989,1,6,ok
3,321290,4691,O,,-316599,2,6,ok
3,322730,4705,O,,-318025,2,6,ok
3,324996,4727,O,,-320269,0,6,ok
3,325202,4729,O,,-320473,2,6,ok
3,325408,4731,O,,-320677,1,6,ok
3,326028,4737,O,,-321291,0,6,ok
3,327474,4751,O,,-322723,0,6,ok
3,327888,4755,O,,-323133,0,6,ok
3,328302,4759,O,,-323543,0,6,ok
3,329544,4771,O,,-324773,0,6,ok
3,330166,4777,O,,-325389,1,6,ok
3,282068,4301,O,,-277767,2,6,ok
3,282264,4303,O,,-277961,0,6,ok
3,282658,4307,O,,-278351,1,6,ok
3,306004,4541,O,,-301463,1,6,ok
3,306206,4543,O,,-301663,2,6,ok
3,306408,4545,O,,-301863,0,6,ok
3,306610,4547,O,,-302063,1,6,ok
3,308230,4563,O,,-303667,1,6,ok
3,308838,4569,O,,-304269,0,6,ok
3,313106,4611,O,,-308495,2,6,ok
3,313310,4613,O,,-308697,2,6,ok
3,313514,4615,O,,-308899,2,6,ok
3,324790,4725,O,,-320065,1,6,ok
3,326234,4739,O,,-321495,2,6,ok
3,326854,4745,O,,-322109,1,6,ok
3,335572,4829,O,,-330743,1,6,ok
3,335780,4831,O,,-330949,2,6,ok
3,337658,4849,O,,-332809,2,6,ok
3,338076,4853,O,,-333223,0,6,ok
3,338494,4857,O,,-333637,1,6,ok
3,338704,4859,O,,-333845,1,6,ok
3,340168,4873,O,,-335295,1,6,ok
3,340378,4875,O,,-335503,1,6,ok
3,341006,4881,O,,-336125,2,6,ok
3,356846,5031,O,,-351815,2,6,ok
3,357272,5035,O,,-352237,2,6,ok
3,576274,6925,O,,-569349,1,6,ok
3,576524,6927,O,,-569597,2,6,ok
3,576774,6929,O,,-569845,0,6,ok
3,595604,7079,O,,-588525,2,6,ok
3,595856,7081,O,,-588775,2,6,ok
3,85,7226,E,1,7141,1,6,ok
3,85,7394,E,169,7309,1,6,ok
3,613360,7219,O,,-606141,1,6,ok
3,613870,7223,O,,-606647,1,6,ok
3,614380,7227,O,,-607153,1,6,ok
3,616676,7245,O,,-609431,2,6,ok
3,616932,7247,O,,-609685,0,6,ok
3,617442,7251,O,,-610191,0,6,ok
3,617698,7253,O,,-610445,1,6,ok
3,620766,7277,O,,-613489,0,6,ok
3,623584,7299,O,,-616285,1,6,ok
3,623840,7301,O,,-616539,2,6,ok
3,624096,7303,O,,-616793,0,6,ok
3,645236,7467,O,,-637769,2,6,ok
3,645496,7469,O,,-638027,1,6,ok
3,646014,7473,O,,-638541,0,6,ok
3,646274,7475,O,,-638799,2,6,ok
3,664776,7617,O,,-657159,0,6,ok
3,665038,7619,O,,-657419,1,6,ok
3,665300,7621,O,,-657679,2,6,ok
3,665562,7623,O,,-657939,0,6,ok
3,665824,7625,O,,-658199,1,6,ok
3,668708,7647,O,,-661061,2,6,ok
3,668970,7649,O,,-661321,0,6,ok
3,684510,7767,O,,-676743,0,6,ok
3,684774,7769,O,,-677005,0,6,ok
3,685568,7775,O,,-677793,2,6,ok
3,687420,7789,O,,-679631,0,6,ok
3,687950,7793,O,,-680157,2,6,ok
3,688744,7799,O,,-680945,1,6,ok
3,709512,7955,O,,-701557,0,6,ok
3,709780,7957,O,,-701823,1,6,ok
3,710048,7959,O,,-702089,2,6,ok
3,712458,7977,O,,-704481,0,6,ok
3,712726,7979,O,,-704747,1,6,ok
3,712994,7981,O,,-705013,2,6,ok
3,713262,7983,O,,-705279,0,6,ok
3,713530,7985,O,,-705545,1,6,ok
3,713798,7987,O,,-705811,2,6,ok
3,715944,8003,O,,-707941,0,6,ok
3,716212,8005,O,,-708207,1,6,ok
3,717018,8011,O,,-709007,0,6,ok
3,717286,8013,O,,-709273,1,6,ok
3,719436,8029,O,,-711407,0,6,ok
3,719704,8031,O,,-711673,1,6,ok
3,720242,8035,O,,-712207,2,6,ok
3,720780,8039,O,,-712741,0,6,ok
3,722664,8053,O,,-714611,0,6,ok
3,723202,8057,O,,-715145,1,6,ok
3,723472,8059,O,,-715413,1,6,ok
3,724010,8063,O,,-715947,2,6,ok
3,726166,8079,O,,-718087,1,6,ok
3,726436,8081,O,,-718355,1,6,ok
3,726706,8083,O,,-718623,1,6,ok
3,732918,8129,O,,-724789,0,6,ok
3,733730,8135,O,,-725595,2,6,ok
3,734000,8137,O,,-725863,2,6,ok
3,736166,8153,O,,-728013,2,6,ok
3,736708,8157,O,,-728551,1,6,ok
3,737250,8161,O,,-729089,0,6,ok
3,737792,8165,O,,-729627,2,6,ok
3,739690,8179,O,,-731511,1,6,ok
3,739962,8181,O,,-731781,0,6,ok
3,740776,8187,O,,-732589,1,6,ok
3,743220,8205,O,,-735015,0,6,ok
3,743492,8207,O,,-735285,2,6,ok
3,743764,8209,O,,-735555,1,6,ok
3,744036,8211,O,,-735825,0,6,ok
3,744308,8213,O,,-736095,2,6,ok
3,746756,8231,O,,-738525,2,6,ok
3,747028,8233,O,,-738795,1,6,ok
3,747300,8235,O,,-739065,0,6,ok
3,747572,8237,O,,-739335,2,6,ok
3,750024,8255,O,,-741769,0,6,ok
3,750842,8261,O,,-742581,2,6,ok
3,751388,8265,O,,-743123,2,6,ok
3,751660,8267,O,,-743393,1,6,ok
3,91,8282,E,1,8191,1,6,ok
3,91,8462,E,181,8371,1,6,ok
3,753844,8283,O,,-745561,1,6,ok
3,754390,8287,O,,-746103,1,6,ok
3,754936,8291,O,,-746645,1,6,ok
3,757122,8307,O,,-748815,0,6,ok
3,757396,8309,O,,-749087,1,6,ok
3,758216,8315,O,,-749901,2,6,ok
3,758490,8317,O,,-750173,0,6,ok
3,760406,8331,O,,-752075,2,6,ok
3,760680,8333,O,,-752347,0,6,ok
3,760954,8335,O,,-752619,1,6,ok
3,763968,8357,O,,-755611,0,6,ok
3,765066,8365,O,,-756701,0,6,ok
3,765340,8367,O,,-756973,1,6,ok
3,765614,8369,O,,-757245,2,6,ok
3,767536,8383,O,,-759153,1,6,ok
3,768086,8387,O,,-759699,2,6,ok
3,768360,8389,O,,-759971,0,6,ok
3,768910,8393,O,,-760517,1,6,ok
3,771110,8409,O,,-762701,2,6,ok
3,771660,8413,O,,-763247,0,6,ok
3,772486,8419,O,,-764067,1,6,ok
3,774964,8437,O,,-766527,1,6,ok
3,775240,8439,O,,-766801,1,6,ok
3,775516,8441,O,,-767075,1,6,ok
3,777998,8459,O,,-769539,2,6,ok
3,778274,8461,O,,-769813,2,6,ok
3,778550,8463,O,,-770087,2,6,ok
3,778826,8465,O,,-770361,2,6,ok
3,779102,8467,O,,-770635,2,6,ok
3,779378,8469,O,,-770909,2,6,ok
3,779654,8471,O,,-771183,2,6,ok
3,781864,8487,O,,-773377,1,6,ok
3,782140,8489,O,,-773651,1,6,ok
3,782416,8491,O,,-773925,1,6,ok
3,785182,8511,O,,-776671,1,6,ok
3,785736,8515,O,,-777221,0,6,ok
3,786290,8519,O,,-777771,2,6,ok
3,789060,8539,O,,-780521,0,6,ok
3,789338,8541,O,,-780797,2,6,ok
3,789892,8545,O,,-781347,1,6,ok
3,790170,8547,O,,-781623,0,6,ok
3,792112,8561,O,,-783551,1,6,ok
3,793222,8569,O,,-784653,1,6,ok
3,793500,8571,O,,-784929,0,6,ok
3,793778,8573,O,,-785205,2,6,ok
3,797392,8599,O,,-788793,1,6,ok
3,799340,8613,O,,-790727,2,6,ok
3,799618,8615,O,,-791003,1,6,ok
3,800454,8621,O,,-791833,0,6,ok
3,800732,8623,O,,-792109,2,6,ok
3,93,8650,E,1,8557,0,6,ok
3,93,8834,E,185,8741,0,6,ok
3,802962,8639,O,,-794323,0,6,ok
3,803520,8643,O,,-794877,0,6,ok
3,804078,8647,O,,-795431,0,6,ok
3,806590,8665,O,,-797925,1,6,ok
3,807148,8669,O,,-798479,1,6,ok
3,807986,8675,O,,-799311,2,6,ok
3,711118,7967,O,,-703151,1,6,ok
3,711386,7969,O,,-703417,2,6,ok
3,711654,7971,O,,-703683,0,6,ok
3,711922,7973,O,,-703949,1,6,ok
3,712190,7975,O,,-704215,2,6,ok
3,731296,8117,O,,-723179,1,6,ok
3,731566,8119,O,,-723447,1,6,ok
3,731836,8121,O,,-723715,1,6,ok
3,732648,8127,O,,-724521,0,6,ok
3,734812,8143,O,,-726669,1,6,ok
3,735354,8147,O,,-727207,0,6,ok
3,735624,8149,O,,-727475,0,6,ok
3,738334,8169,O,,-730165,1,6,ok
3,739148,8175,O,,-730973,2,6,ok
3,741590,8193,O,,-733397,2,6,ok
3,741862,8195,O,,-733667,1,6,ok
3,742134,8197,O,,-733937,0,6,ok
3,762872,8349,O,,-754523,2,6,ok
3,763146,8351,O,,-754795,0,6,ok
3,763420,8353,O,,-755067,1,6,ok
3,763694,8355,O,,-755339,2,6,ok
3,766438,8375,O,,-758063,1,6,ok
3,766712,8377,O,,-758335,2,6,ok
3,767262,8381,O,,-758881,0,6,ok
3,790724,8551,O,,-782173,2,6,ok
3,791002,8553,O,,-782449,1,6,ok
3,791834,8559,O,,-783275,2,6,ok
3,840898,8909,O,,-831989,1,6,ok
3,841464,8913,O,,-832551,0,6,ok
3,842314,8919,O,,-833395,1,6,ok
3,859370,9039,O,,-850331,2,6,ok
3,859656,9041,O,,-850615,0,6,ok
3,860226,9045,O,,-851181,0,6,ok
3,861082,9051,O,,-852031,1,6,ok
3,870518,9117,O,,-861401,2,6,ok
3,870804,9119,O,,-861685,0,6,ok
3,871664,9125,O,,-862539,2,6,ok
3,871950,9127,O,,-862823,0,6,ok
3,117,13690,E,1,13573,0,6,ok
3,117,13922,E,233,13805,0,6,ok
3,121,14642,E,1,14521,1,6,ok
3,121,14882,E,241,14761,1,6,ok
3,4510,273,O,,-4237,1,7,ok
3,4560,275,O,,-4285,0,7,ok
3,4610,277,O,,-4333,2,7,ok
3,7320,377,O,,-6943,0,7,ok
3,7378,379,O,,-6999,1,7,ok
3,8332,411,O,,-7921,1,7,ok
3,8454,415,O,,-8039,0,7,ok
3,8393,413,O,,-7980,2,7,ok
3,8515,417,O,,-8098,1,7,ok
3,13716,573,O,,-13143,0,7,ok
3,13788,575,O,,-13213,0,7,ok
3,13860,577,O,,-13283,0,7,ok
3,14660,599,O,,-14061,2,7,ok
3,273,74530,E,1,74257,0,8,ok
3,273,75074,E,545,74801,0,8,ok
3,275,75626,E,1,75351,2,8,ok
3,275,76174,E,549,75899,2,8,ok
3,277,76730,E,1,76453,1,8,ok
3,277,77282,E,553,77005,1,8,ok
3,377,142130,E,1,141753,2,8,ok
3,377,142882,E,753,142505,2,8,ok
3,379,143642,E,1,143263,1,8,ok
3,379,144398,E,757,144019,1,8,ok
3,411,168922,E,1,168511,0,8,ok
3,411,169742,E,821,169331,0,8,ok
3,415,172226,E,1,171811,1,8,ok
3,415,173054,E,829,172639,1,8,ok
3,413,170570,E,1,170157,2,8,ok
3,413,171394,E,825,170981,2,8,ok
3,417,173890,E,1,173473,0,8,ok
3,417,174722,E,833,174305,0,8,ok
3,573,69,O,,-504,0,8,ok
3,573,328330,E,1,327757,0,8,ok
3,573,329474,E,1145,328901,0,8,ok
3,575,330626,E,1,330051,2,8,ok
3,575,331774,E,1149,331199,2,8,ok
3,577,332930,E,1,332353,1,8,ok
3,577,334082,E,1153,333505,1,8,ok
3,599,358802,E,1,358203,2,8,ok
3,599,359998,E,1197,359399,2,8,ok
3,74782,1775,O,,-73007,1,9,ok
3,74908,1777,O,,-73131,1,9,ok
3,75668,1789,O,,-73879,2,9,ok
3,75922,1793,O,,-74129,1,9,ok
3,77068,1811,O,,-75257,1,9,ok
3,77196,1813,O,,-75383,0,9,ok
3,142562,2729,O,,-139833,2,9,ok
3,142876,2733,O,,-140143,1,9,ok
3,143660,2743,O,,-140917,2,9,ok
3,143818,2745,O,,-141073,1,9,ok
3,144132,2749,O,,-141383,0,9,ok
3,172350,3097,O,,-169253,0,9,ok
3,172684,3101,O,,-169583,1,9,ok
3,173018,3105,O,,-169913,2,9,ok
3,171016,3081,O,,-167935,1,9,ok
3,171182,3083,O,,-168099,2,9,ok
3,174022,3117,O,,-170905,1,9,ok
3,174692,3125,O,,-171567,2,9,ok
3,69,4762,E,1,4693,0,9,ok
3,69,4898,E,137,4829,0,9,ok
3,328716,4763,O,,-323953,0,9,ok
3,329130,4767,O,,-324363,0,9,ok
3,330788,4783,O,,-326005,2,9,ok
3,330996,4785,O,,-326211,0,9,ok
3,331618,4791,O,,-326827,1,9,ok
3,358976,5051,O,,-353925,2,9,ok
3,359616,5057,O,,-354559,0,9,ok
3,4862,287,O,,-4575,2,10,ok
3,287,82370,E,1,82083,2,11,ok
3,287,82942,E,573,82655,2,11,ok
3,82492,1895,O,,-80597,1,12,ok
3,82884,1901,O,,-80983,0,12,ok
5,5,3,O,,-2,2,1,ok
5,5,26,E,1,21,2,1,ok
5,5,34,E,9,29,2,1,ok
5,3,10,E,1,7,0,2,ok
5,3,14,E,5,11,0,2,ok
5,26,676,E,0,650,2,2,ok
5,26,728,E,52,702,2,2,ok
5,28,784,E,0,756,1,2,ok
5,28,840,E,56,812,1,2,ok
5,30,900,E,0,870,0,2,ok
5,30,960,E,60,930,0,2,ok
5,32,1024,E,0,992,2,2,ok
5,32,1088,E,64,1056,2,2,ok
5,34,1156,E,0,1122,1,2,ok
5,34,1224,E,68,1190,1,2,ok
5,10,100,E,0,90,1,3,ok
5,10,120,E,20,110,1,3,ok
5,12,144,E,0,132,0,3,ok
5,12,168,E,24,156,0,3,ok
5,14,196,E,0,182,2,3,ok
5,14,224,E,28,210,2,3,ok
5,676,456976,E,0,456300,1,3,ok
5,676,458328,E,1352,457652,1,3,ok
5,678,459684,E,0,459006,0,3,ok
5,678,461040,E,1356,460362,0,3,ok
5,680,462400,E,0,461720,2,3,ok
5,680,463760,E,1360,463080,2,3,ok
5,682,465124,E,0,464442,1,3,ok
5,682,466488,E,1364,465806,1,3,ok
